city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality,food_cost_index,transportation_cost_index,bills_cost_index,hobby_cost_index,education_cost_index,dressing_cost_index,realestate_cost_index
Royal Tunbridge Wells,United Kingdom,14.76,73.8,7.38,4.72,4.8,3.65,1.78,1.21,1.34,1.23,1.22,2.77,7.11,6.09,10.45,2.34,1.09,1.23,2.21,1.23,1.88,1.09,1.64,9.53,2.16,2.46,14.76,4.31,320.42,3.44,1.61,22.14,1.87,28323.89,23370.0,182.74,0.09,33.83,44.59,7.18,12.92,1158.36,14393.62,73.39,41.0,77.9,104.55,1276.74,1041.4,2152.5,1783.5,8428.55,4864.75,1821.19,2.97,0,119.03706004544424,120.96072821520386,105.33007220218732,102.81205580064686,114.16668884347033,106.56176347899557,113.78663708273768
Swidnica,Poland,7.89,25.92,5.63,2.25,1.92,2.48,2.03,1.58,0.71,0.79,0.83,1.89,6.31,4.51,11.27,1.29,2.39,2.95,4.73,1.43,1.08,1.45,0.51,4.28,1.35,1.35,4.51,0.9,22.54,2.03,0.23,17.18,1.57,18480.75,23664.37,151.66,0.06,12.96,39.06,10.52,9.01,489.58,8770.87,33.8,20.28,58.6,90.15,315.52,281.72,619.78,619.78,1498.74,1464.94,901.5,8.0,0,90.13907967928358,93.31434572495083,79.48072844724491,101.44321828324992,104.85335964626117,94.58596740927322,94.49130869228227
Malden,United States,10.35,43.36,7.5,3.38,7.5,4.5,1.52,2.0,1.15,1.61,6.17,2.35,9.92,7.17,11.72,4.92,2.0,6.61,5.51,5.51,4.4,2.03,1.33,15.0,1.66,2.31,11.0,2.5,84.0,2.77,1.23,17.18,1.36,23781.48,20000.0,221.47,0.14,67.8,36.85,15.78,12.0,489.58,5000.0,51.66,50.0,69.99,104.67,711.57,560.16,1253.98,974.08,10763.91,6458.35,1821.19,5.43,0,154.8631721562332,108.95895054273575,127.47874146198593,109.26800738868515,100.99502177300276,104.9422766781623,109.35604795109688
Puteaux,France,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,2.11,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,119.42,0.14,31.61,31.61,15.78,10.54,489.58,8770.87,52.69,31.61,105.37,105.37,711.57,560.16,1253.98,974.08,9272.96,7797.71,3556.39,6.52,0,117.57727105692739,106.61341584858108,104.47264123643667,105.77272722642444,104.85335964626117,104.79812355393824,109.45176536119858
Kaposvar,Hungary,4.63,28.28,5.14,1.54,2.06,1.29,1.16,0.64,0.62,0.77,0.99,1.62,6.43,3.21,30.85,1.29,1.16,1.16,1.8,0.69,0.6,0.49,0.25,2.57,0.77,0.9,3.86,0.86,19.08,1.93,0.77,9.26,1.22,25710.91,25710.91,131.13,0.08,10.28,20.57,10.28,3.86,102.84,2056.87,20.57,30.85,38.57,51.42,308.53,179.98,514.22,385.66,1028.44,514.22,627.99,7.5,0,50.99890738387581,95.10638908186561,77.99049821489398,82.77598692500891,84.18424146891724,87.96700517803573,88.27771972796207
Lorient,France,14.75,31.61,10.54,6.32,4.21,3.34,2.21,1.48,1.12,1.5,1.32,2.31,9.48,12.18,18.3,1.84,1.26,2.63,2.21,1.85,2.11,1.51,0.7,5.27,2.22,1.44,10.17,1.58,43.98,2.42,1.77,25.29,2.04,17913.67,26343.63,158.06,0.14,23.18,36.85,15.78,8.43,158.06,8770.87,84.3,48.12,80.79,115.91,667.37,579.56,1053.75,913.25,5268.73,3161.24,2332.64,1.73,0,123.17148224710661,108.61861320864482,103.97517756623324,104.90852618525001,97.09153026902499,109.30681696747385,105.22835014391737
Evry,France,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,1.15,2.11,2.11,2.53,9.5,7.17,11.72,2.11,1.59,3.16,3.16,5.27,4.21,2.11,2.11,8.64,3.16,2.31,14.75,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,2508.97,6.52,0,136.84298526618346,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Samut Prakan,Thailand,1.44,37.44,5.89,1.73,5.18,1.01,0.58,0.33,1.78,1.01,1.31,1.52,20.16,2.09,7.2,1.73,1.15,1.73,1.44,1.87,1.3,0.72,0.84,15.84,1.69,1.87,3.46,0.63,28.8,1.01,1.15,3.46,1.17,34560.51,27360.41,28.8,0.07,17.25,42.24,15.78,5.76,360.01,7920.12,31.68,24.0,90.72,64.8,268.8,158.4,864.01,369.61,3235.27,2790.05,614.41,3.99,0,78.03767370179739,92.11971708897659,59.133236609863665,101.89182394538189,102.04235379737207,95.90443988340117,95.69018820298199
Uzice,Serbia,3.59,22.44,3.59,1.62,2.06,1.23,1.39,0.81,1.04,0.69,1.05,2.41,3.14,4.94,4.71,0.69,1.44,0.94,0.99,0.45,0.36,0.45,0.67,4.49,1.35,1.5,3.41,0.58,17.95,1.34,0.45,4.49,1.5,22891.05,21116.93,156.72,0.02,15.92,3.59,6.73,2.69,179.54,1974.91,78.55,26.93,98.75,121.19,186.7,143.63,257.3,197.49,1114.02,819.4,482.53,2.1,0,45.50511801535936,87.08350777456585,65.14976154998831,51.535361604512495,87.73063625789112,106.7651618150389,84.52357224891703
Monterey Park,United States,10.35,80.0,6.93,3.38,3.94,2.75,1.52,1.12,1.45,3.86,3.31,3.5,13.23,5.51,11.02,2.87,1.74,2.2,5.05,2.2,2.2,2.0,0.79,7.99,2.13,1.78,6.0,1.75,43.98,2.85,1.68,17.18,1.32,26000.0,24999.0,177.08,0.14,72.5,36.85,15.78,10.0,800.0,8770.87,35.0,35.04,60.0,100.0,711.57,1700.0,1253.98,3500.0,3235.27,2341.93,4000.0,6.0,0,134.57495439883974,107.56115886414516,124.86840868541952,107.01707234026813,108.22470604372126,99.0267422481088,109.77602974854824
Hod HaSharon,Israel,19.08,88.08,16.15,8.81,8.81,4.21,3.1,2.28,1.77,2.48,2.92,3.99,15.55,11.75,19.53,3.53,2.44,1.89,1.96,1.37,1.25,1.77,1.56,14.24,2.66,3.57,10.28,1.76,73.4,4.32,1.32,35.23,2.13,41103.33,41273.9,255.79,0.04,28.87,93.46,14.68,13.06,1027.58,22835.02,105.76,50.89,124.29,147.15,1174.38,1174.38,1908.37,1712.64,11352.35,10177.97,2536.66,3.52,0,162.54665730580362,118.01048227029207,94.77980098334484,120.91109050902992,116.51267321061303,115.27022100402831,116.0037326435754
Folkestone,United Kingdom,18.45,70.73,6.75,6.15,4.92,4.0,2.46,2.23,1.07,1.48,3.44,3.08,7.38,8.0,13.12,2.46,1.23,2.46,4.92,1.15,1.17,0.64,1.14,9.84,2.21,1.85,14.51,2.77,105.35,3.2,1.38,24.35,1.87,30750.0,29520.0,270.6,0.02,24.6,39.98,15.78,10.15,1271.0,14760.0,55.35,30.75,57.4,73.8,968.63,785.66,1353.0,1239.23,2706.0,3321.0,1968.0,2.33,0,131.41011654875558,115.93555364032815,81.50131369737699,108.20737523478091,114.97635587995983,98.89908078590692,106.72389026788731
Tacuarembo,Uruguay,6.4,43.36,5.12,1.02,3.94,1.79,0.77,0.64,0.67,1.28,0.64,1.79,6.4,6.4,6.4,1.54,1.54,1.02,1.79,1.28,1.15,0.51,1.1,5.12,1.54,1.79,3.58,0.9,37.1,1.29,1.15,10.45,1.72,33468.07,34369.96,134.33,0.21,34.54,17.91,10.23,6.4,204.69,2456.23,68.85,35.18,85.58,97.2,255.86,127.93,460.54,204.69,2814.03,2010.02,600.55,8.19,0,73.1496440224805,101.44123320292208,114.66600025725032,87.24869000276081,90.1280551923156,105.33533457952221,90.9468180408267
Merida,Spain,10.35,43.36,6.93,3.38,3.94,2.75,1.52,1.12,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,6.29,1.26,21.07,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,117.57727105692739,102.02291387480503,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,103.96590058556754
Cupertino,United States,17.0,40.0,10.0,5.0,10.0,5.0,3.67,1.75,1.32,4.41,5.14,4.0,17.64,13.23,16.53,4.91,2.03,7.72,8.08,5.14,5.88,3.12,1.77,15.0,2.86,4.0,10.0,2.5,90.0,3.0,2.49,18.0,1.65,21500.0,24018.75,212.55,0.1,50.0,30.0,15.0,13.25,1000.0,20833.33,47.5,39.5,70.0,100.0,2800.0,560.16,4000.0,974.08,13993.08,2341.93,1821.19,5.43,0,186.73978420187058,113.27335405356155,116.11304267571069,107.32647583417082,115.69605022100109,102.65517451691983,113.67947476108435
Royal Leamington Spa,United Kingdom,18.45,67.65,7.38,4.15,4.92,3.69,2.17,1.8,1.17,0.78,2.09,2.83,9.23,8.41,13.12,1.41,1.45,2.35,1.23,1.07,1.0,0.51,0.72,8.61,2.03,2.21,12.92,3.69,43.98,4.06,1.57,18.45,1.84,25830.0,26518.8,333.64,0.25,31.98,45.3,13.94,10.46,1476.0,30750.0,98.4,49.2,91.94,106.6,1045.5,863.05,1845.0,1640.0,5637.5,4612.5,3608.0,2.75,0,113.48615678729794,113.0195584815525,131.4467382661019,108.59048953463397,121.04193701613241,110.69975629578212,111.15750926910046
La Mesa,United States,14.0,50.0,10.0,7.0,8.0,5.0,2.4,2.17,1.1,3.88,4.36,4.24,12.06,13.23,13.23,4.18,1.46,3.23,3.81,2.6,2.07,1.25,1.75,10.0,1.61,2.71,10.0,5.0,43.98,2.8,1.86,25.99,1.61,23000.0,22964.95,156.92,0.22,70.0,36.85,15.78,15.0,1321.43,16507.14,47.14,37.5,73.57,96.43,2000.0,560.16,3000.0,974.08,3235.27,2341.93,3200.0,4.94,0,157.38739538414205,113.20640373700463,129.8009164832597,112.02292923837645,116.01153831275727,102.36595919152849,108.600312024657
Brookline,United States,10.35,43.36,7.5,3.38,6.0,5.5,1.52,1.97,1.05,3.96,7.69,3.79,9.9,22.4,9.9,4.31,1.52,4.03,4.76,2.63,3.36,1.69,1.29,10.5,1.66,2.0,7.0,1.52,43.98,2.77,1.23,17.18,1.08,23781.48,23878.49,150.0,0.14,80.0,36.85,15.78,9.0,489.58,8770.87,50.0,20.0,80.0,85.98,711.57,560.16,1253.98,974.08,3235.27,2341.93,1821.19,6.52,0,153.50640703929105,104.5647693297465,123.74326730373824,105.71629539658775,104.85335964626117,98.60426148011504,103.96590058556754
Yevlax,Azerbaijan,5.88,14.71,5.74,0.71,1.18,0.59,0.47,0.18,1.03,0.41,0.88,1.18,2.35,2.94,6.18,0.88,1.76,1.18,1.3,0.59,0.44,0.59,0.53,1.76,0.82,1.18,2.94,0.18,17.65,0.59,0.29,3.53,0.59,14705.88,21504.29,41.18,0.02,11.76,35.29,35.29,4.71,147.06,5035.64,29.41,17.65,96.04,35.29,117.65,58.82,176.47,117.65,294.12,176.47,205.88,8.0,0,19.71099165966011,72.2475680464417,37.83394178860985,107.12452117965432,92.78672677826947,90.06488046208015,72.08036441187465
Meaux,France,21.07,52.69,10.54,6.32,4.21,2.63,2.53,2.37,1.15,1.61,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,0.99,8.64,1.66,2.31,10.54,1.52,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,136.25,0.14,146.32,36.85,15.78,8.37,489.58,8770.87,52.62,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,3055.86,2634.36,2460.5,6.52,0,130.71240870068652,105.41035646632407,132.2014675283906,104.82034036602357,104.85335964626117,102.19678985437851,104.11330336482031
Aversa,Italy,15.81,52.69,8.43,4.21,3.69,1.81,1.65,1.05,1.13,1.19,1.68,3.16,12.84,10.54,17.91,1.74,1.72,1.45,2.37,1.29,1.33,1.17,0.64,5.27,1.64,2.46,6.32,1.52,43.98,5.27,0.84,18.97,2.18,26343.63,26080.19,176.18,0.21,31.14,42.15,7.38,8.17,316.12,5374.1,68.49,43.34,91.54,105.37,368.81,316.12,1253.98,437.3,3424.67,1844.05,1053.75,1.67,0,114.3741943991737,109.16388604313786,117.45829631752603,96.79823553512425,98.4872804661279,107.53607952438793,98.58596656489755
Clamart,France,26.34,63.22,8.32,3.38,3.94,1.58,2.11,1.05,1.21,2.32,2.92,3.16,12.64,13.7,21.43,2.99,1.79,2.39,3.44,1.76,2.6,1.21,0.88,7.38,1.42,1.48,10.54,2.0,43.98,2.77,1.23,17.18,1.36,23781.48,23878.49,162.85,0.14,33.72,36.85,15.78,8.37,489.58,8770.87,84.3,35.04,77.0,85.98,711.57,560.16,1253.98,974.08,7034.28,6507.4,3579.57,6.52,0,133.97130598684205,106.41702219393639,110.71767261098336,104.82034036602357,104.85335964626117,105.14845859282809,108.33993224173545
Krusevac,Serbia,3.16,35.91,3.51,1.6,1.17,1.24,1.12,0.71,0.77,0.47,2.83,1.58,4.04,6.88,10.17,1.14,1.28,1.5,0.79,0.87,0.64,0.45,0.45,3.14,1.01,1.02,3.41,0.89,28.73,0.9,0.58,2.11,1.53,10529.68,10529.68,124.19,0.1,17.95,15.79,10.53,3.75,157.1,8770.87,52.56,31.96,94.6,72.94,230.16,137.12,289.57,236.55,921.35,631.78,487.66,4.5,0,49.85076388132613,81.75193352559845,90.08992979619408,79.45072357994214,97.04970517789893,101.87254405750957,84.5517623174157
Carson City,United States,20.0,50.0,9.0,7.0,5.0,5.0,3.0,2.0,1.32,4.41,4.41,1.89,8.45,4.37,17.64,2.2,2.2,4.41,5.22,3.01,2.3,1.79,1.07,9.99,2.0,1.82,9.0,5.0,30.0,3.2,1.86,20.0,1.45,22422.5,21000.0,137.72,0.1,62.5,30.0,15.0,11.0,200.0,20000.0,42.2,35.0,105.0,121.75,1250.0,1000.0,2975.0,2350.0,2152.78,1614.59,6000.0,5.95,0,151.66459248158674,110.52672733854953,112.60044891041187,105.0288641244838,104.36636817046285,104.92866516100833,109.09298294698229
Veszprem,Hungary,5.13,25.71,4.76,1.22,1.29,1.33,0.77,0.59,0.71,0.88,1.2,1.87,6.81,3.18,6.43,1.14,1.18,1.1,2.19,0.66,0.57,0.82,0.27,1.93,0.61,0.87,4.89,0.82,15.11,1.93,0.77,12.86,1.22,19283.18,22497.04,121.7,0.06,11.0,25.71,5.66,5.14,197.12,2468.25,47.57,11.14,68.56,55.92,359.95,289.25,514.22,385.66,1842.61,1371.25,766.19,4.48,1,42.191423356578504,93.7355848925674,73.08150190202474,81.69763929876083,89.90285508325339,90.96638493687175,93.6096815148459
Barlad,Romania,6.42,25.69,6.42,1.5,2.14,1.28,1.07,1.07,1.15,1.61,0.45,2.35,5.12,2.46,2.78,0.8,1.23,0.93,2.56,0.75,0.61,0.96,0.52,8.64,0.8,1.43,3.85,0.43,43.98,0.43,0.58,17.18,1.71,15017.94,23614.41,136.25,0.21,3.21,36.85,15.78,8.37,214.08,2568.99,42.82,32.11,64.22,107.04,256.9,149.86,342.53,256.9,3235.27,2341.93,1821.19,6.52,0,58.55596498172104,90.3013456740448,75.31543204159766,104.82034036602357,90.74414396825621,100.59460664962421,91.8849022427589
Chania,Greece,13.17,52.69,7.38,3.95,5.27,3.36,2.0,0.76,1.66,1.12,1.76,4.49,10.36,5.44,9.17,1.87,1.81,1.3,1.65,0.93,0.74,0.64,0.9,6.32,1.91,3.29,4.74,2.32,52.69,3.95,1.32,13.51,2.38,22128.65,19705.04,142.5,0.08,39.12,48.08,26.34,7.38,353.0,8746.09,72.26,30.11,86.28,99.23,480.77,408.33,829.82,649.81,1826.49,1545.49,823.24,4.96,1,109.2599439927169,109.38731065326223,101.6440492885587,112.87578201069927,102.58840406537004,104.8439133086556,97.8540311497988
Middletown,United States,17.5,55.0,8.38,6.0,9.0,4.94,2.9,2.05,0.88,4.55,4.41,2.5,9.1,7.17,7.17,2.18,1.48,2.85,5.51,1.76,1.39,1.62,1.62,10.0,1.66,3.0,10.0,2.9,43.98,2.9,1.23,40.0,1.28,23781.48,18000.0,181.25,0.07,59.0,36.5,15.78,15.0,489.58,20000.0,48.33,32.0,95.0,125.0,711.57,1500.0,1253.98,2800.0,3444.45,3067.71,5000.0,5.43,0,146.29291539017714,109.78922825269812,110.27357096865026,111.90510730066869,110.51247765770776,104.75505828515037,109.73785255418346
Bekescsaba,Hungary,5.78,33.68,5.4,1.61,1.54,1.2,1.14,0.99,0.73,0.94,1.16,1.75,5.66,3.79,8.06,1.54,1.36,1.71,1.59,1.03,1.53,1.11,0.25,3.6,0.74,0.83,5.66,0.77,18.0,1.29,1.09,15.43,1.17,15825.41,19668.84,136.59,0.11,9.08,48.85,13.18,3.86,314.96,9641.59,43.71,36.42,89.99,73.92,239.97,180.83,385.66,299.96,1221.27,805.61,639.69,6.0,0,62.42739600765259,93.2409259007854,81.90817107705227,96.52223981069346,102.47482903576585,101.30662933526789,87.87695458141968
White Plains,United States,22.0,80.0,8.25,6.0,8.0,4.61,2.25,2.09,1.01,3.67,3.0,3.0,16.53,22.05,13.81,5.47,1.86,4.48,6.09,4.59,2.18,2.28,2.87,12.37,1.66,2.75,10.75,1.52,100.0,3.0,1.4,25.0,1.28,21845.0,19500.0,169.45,0.3,68.75,96.67,15.78,13.5,2400.0,25000.0,47.5,34.92,62.48,187.5,2000.0,1400.0,2800.0,2200.0,4972.93,3584.38,2500.0,5.04,0,172.35064314158436,109.28999214007328,135.94860266443905,122.6291846468944,122.95819761549932,105.10851639570964,114.72184489940311
Slavonski Brod,Croatia,5.58,25.13,5.58,2.09,2.23,1.5,1.81,1.4,0.86,0.84,1.72,1.95,6.75,7.86,8.14,0.84,1.4,1.16,1.77,0.58,0.65,0.98,0.86,5.58,1.16,1.4,4.61,1.4,30.71,2.79,0.7,6.98,1.56,21637.77,21833.21,157.64,0.03,19.89,24.66,12.1,5.58,160.54,1395.99,72.13,30.25,68.8,72.13,209.4,150.07,418.8,272.22,1562.85,1096.19,822.23,3.6,0,74.90537977030641,98.2744507063852,75.71296956053287,91.57712188357823,84.5809731917276,101.44606320813888,88.40537368111798
Jefferson City,United States,15.0,45.0,6.99,4.0,4.0,4.37,2.0,1.38,0.82,1.81,5.09,2.35,8.77,7.17,17.64,4.78,2.93,3.31,4.68,5.89,4.18,1.49,3.0,11.0,4.29,2.0,5.25,1.0,20.0,1.25,1.86,17.18,1.36,25000.0,21750.0,220.67,0.14,70.0,25.0,25.0,8.62,1500.0,18000.0,38.27,23.67,71.66,92.5,711.57,560.16,700.0,800.0,3235.27,2341.93,1821.19,6.52,0,155.41847231805951,99.42307649634839,127.95052202491577,106.07449155132528,117.47612830504583,97.75323957971486,102.06935557649575
Maun,Botswana,7.74,43.36,3.1,1.39,1.55,1.94,1.55,0.58,1.08,0.54,1.08,1.21,6.51,5.19,2.87,1.94,1.24,1.7,1.39,0.85,0.77,1.39,0.62,4.18,0.77,1.08,3.25,0.46,43.98,0.46,1.23,2.32,0.7,12391.65,20136.43,61.96,0.13,38.34,23.23,7.74,9.29,489.58,8770.87,43.37,23.23,67.38,85.98,154.9,108.43,387.24,309.79,247.83,2341.93,449.2,6.52,0,60.90652253290846,81.64359711552831,95.52090537797788,91.61672847696973,104.85335964626117,97.57574181458571,84.37357735355691
Al Mafraq,Jordan,4.23,18.33,4.23,3.38,3.94,1.41,0.35,0.32,0.7,0.28,1.13,1.24,5.64,3.52,4.93,0.7,0.85,1.41,0.35,0.85,0.56,0.7,0.42,8.64,1.66,2.31,3.17,0.35,43.98,1.06,0.7,14.1,1.06,16918.09,18327.93,136.25,0.03,28.2,28.2,15.78,8.37,70.49,8770.87,28.2,49.34,77.0,42.3,84.59,70.49,246.72,155.08,422.95,281.97,951.64,6.52,0,41.199044543070116,90.57407202261274,79.10011801203109,101.51738015082991,91.5476988118692,95.99103706629897,75.22799099631057
Weymouth,United Kingdom,18.45,55.35,11.07,3.38,4.67,3.69,1.11,0.8,1.85,1.54,2.19,2.35,9.5,7.17,11.72,2.75,1.55,2.36,2.56,1.57,1.52,1.23,1.85,8.64,3.94,2.31,13.53,4.92,110.7,3.69,2.46,30.75,1.96,27060.0,22140.0,136.25,0.14,146.32,36.85,15.78,8.37,1476.0,8770.87,52.62,35.04,77.0,85.98,738.0,645.75,1353.0,1168.5,3235.27,2341.93,1821.19,6.52,0,129.86983163537005,120.37176800555909,132.2014675283906,104.82034036602357,112.42961711262421,102.19678985437851,105.02775241070114
Huntington Park,United States,20.0,82.5,8.0,5.5,8.5,5.03,1.75,1.25,1.06,3.88,3.75,3.75,9.74,6.61,17.63,2.18,2.18,3.67,3.58,2.37,2.87,1.65,2.37,7.0,2.49,2.25,10.5,1.52,43.98,2.85,1.68,17.18,1.59,22500.0,24000.0,200.0,0.1,70.0,36.85,15.78,16.0,2000.0,40000.0,54.5,43.75,80.0,100.0,711.57,560.16,4800.0,4800.0,3235.27,2341.93,1821.19,5.0,0,154.0750322599448,107.04701249786595,120.70537380601102,112.81971938078257,124.93324816044165,104.99248992200829,111.10864492973803
Pithapuram,India,1.23,10.13,3.38,1.84,3.07,1.23,0.4,0.18,0.68,0.33,0.61,0.52,3.81,2.15,2.78,1.72,0.37,1.04,0.25,0.25,0.18,0.27,0.31,9.21,1.92,3.56,2.21,0.37,9.83,0.28,0.23,2.46,1.43,12281.76,14738.11,64.48,0.02,6.14,10.49,14.12,4.3,20.47,8770.87,27.02,61.41,36.85,24.56,116.68,67.55,276.34,196.51,2644.0,1322.0,552.68,8.5,0,1.1889741846257493,69.03553769509318,34.47687813303024,79.71330593355083,83.05856833057581,89.07338128341004,84.97254121708542
Zalau,Romania,5.67,25.69,5.14,1.5,1.93,1.5,1.36,1.07,1.56,1.12,1.28,2.38,5.35,3.59,5.14,0.82,1.07,1.07,4.28,0.48,0.47,0.43,0.47,4.28,0.64,1.34,4.71,0.43,12.84,0.64,0.64,6.42,1.68,18366.26,14985.76,102.76,0.03,7.49,24.98,13.38,3.75,128.45,4281.65,25.69,48.17,83.28,64.22,153.43,107.04,428.16,214.08,963.37,749.29,655.72,5.33,0,58.24224138373752,82.9997406108972,52.30969118421608,88.07106211270437,90.74425086505109,98.36291444163231,84.19498237308694
Bac Giang,Vietnam,2.86,16.32,6.93,0.33,0.98,1.02,0.37,0.16,1.22,2.04,0.82,2.45,48.95,6.12,8.16,1.22,0.82,1.63,0.41,0.82,1.02,0.61,0.49,6.12,0.61,2.04,0.49,1.52,43.98,0.33,0.45,1.22,1.02,36715.96,30596.63,61.65,0.14,12.24,12.24,15.78,8.16,81.59,10198.88,40.8,61.19,122.39,81.59,326.36,560.16,1253.98,974.08,3235.27,2341.93,245.11,9.0,0,46.72391761992949,85.66345649640705,77.6474024169683,90.89957590701458,93.58725442363404,106.66907460329959,102.07034391555231
Belize City,Belize,7.97,50.0,7.0,2.0,3.23,4.24,1.0,0.6,3.14,1.55,2.03,2.32,9.65,6.82,4.97,4.41,1.27,1.52,2.42,2.38,1.97,1.56,1.0,20.0,2.03,3.62,4.0,1.5,20.0,3.98,4.0,15.0,1.96,24812.07,28537.28,64.06,0.45,96.25,38.33,9.92,9.21,100.0,8770.87,60.0,26.78,100.0,120.18,331.38,325.1,1223.42,755.22,500.61,945.61,998.65,11.67,1,120.55699744746214,109.77866673355253,132.10294077707545,100.756331497767,93.94852221666375,105.06934696364048,93.36209679415397
